,id,name,creative_sector,employee_sizeband,website
79966,6862192,RH ABERARTEGI,architecture,101 a 250 personas,WWW.ABERARTEGI.COM
79967,538066,"ROBOTICA Y AUTOMACION EUROMEXICANA, S.A. DE C.V.",architecture,31 a 50 personas,WWW.RAEROBOTICA.COM
79976,766010,"3D XPERT, S.A. DE C.V.",architecture,11 a 30 personas,WWW.3DX.MX
79981,760867,ACERTA,architecture,11 a 30 personas,WWW.GRUPOACERTA.COM
79982,6799651,ACONDICIONAMIENTO EN POTENCIA Y COMUNICACIONES,architecture,6 a 10 personas,WWW.BOGARD.COM.MX
79983,933740,"ACSV GRUPO CONSULTOR INTERNACIONAL, S.C.",architecture,11 a 30 personas,WWW.CORPCONSULTORIA.COM.MX
79984,797826,"ADMINISTRACIÓN DE PROYECTOS E INSTALACIONES, S.A. DE C.V.",architecture,11 a 30 personas,APRISAPROYECTOS.COM
79985,926366,ADMINISTRAIÓN Y COORDINACIÓN DE PROYECTOS,architecture,31 a 50 personas,WWW.ACP.COM.MX
79986,6863450,ADVANCE WIRE & WIRELESS LABORATORIOS,architecture,31 a 50 personas,WWW.ADVANCEWW.COM.MX
79988,951999,AGUILAR INGENIEROS CONSULTORES SC,architecture,31 a 50 personas,WWW.AGUILARINGENIEROS.COM.MX
79990,874374,ALDENER ADM,architecture,31 a 50 personas,WWW.GRUPOALDESA.COM
79991,659440,"ALDESA ENERGÍAS RENOVABLES DE MÉXICO, S.A. DE C.V.",architecture,11 a 30 personas,WWW.GRUPOALDESA.COM.MX
79992,762045,ALFACÚSTICS,architecture,6 a 10 personas,WWW.ALFACUSTICS.COM
79997,872743,"AMERIC, A.C.",architecture,0 a 5 personas,WWW.AMERICMX.COM
80000,870927,"AQUA INGENIERÍA EN SISTEMAS, S.A. DE C.V.",architecture,6 a 10 personas,WWW.AQUAINGENERIAENSISTEMAS.COM
80005,6859921,ARUP INGENIERIA Y CONSULTORIA MEXICO,architecture,0 a 5 personas,WWW.ARUP.COM
80013,6290548,AUTOMATION AND CONTROL SOLUTIONS HONEYWELL,architecture,51 a 100 personas,WWW.HONEYWELL.COM
80014,934526,"AUTOMATIZACIÓN INTEGRADA PARA INMUEBLES, S.A. DE C.V.",architecture,11 a 30 personas,WWW.AIISA.COM.MX
80016,6318296,AYESA MEXICO SA DE CV,architecture,51 a 100 personas,WWW.AYESA.COM.MX
80021,759076,BIO INTER TEC,architecture,11 a 30 personas,WWW.BIOINTERTEC.COM.MX
80023,6860041,BOVIS PROJECT MANAGEMENT SA DE CV,architecture,0 a 5 personas,WWW.BOVISMEXICO.COM
80024,681159,"BUDGETO, S.A. DE C.V.",architecture,11 a 30 personas,WWW.BUDGETOMC.COM.MX
80025,847557,"BUFETE DE INGENIERÍA EN PROYECTOS DE INSTALACIONES, S.A.",architecture,11 a 30 personas,WWW.BIPIGAS.COM.MX
80026,689891,"BUFFET DE INGENIERÍA DE PLATAFORMA PLANTAS INDUSTRIALES Y DUCTOS, S.A. DE C.V.",architecture,11 a 30 personas,WWW.BIPIBSA.COM.MX
80029,6885200,C & C ESTUDIOS Y PROYECTOS,architecture,11 a 30 personas,WWW.CYCESTUDIOSYPROYECTOS.COM
80033,6879048,CAL Y MAYOR Y ASOCIADOS S.C.,architecture,251 y más personas,WWW.CALYMAYOR.COM
80034,6323653,CAL Y MAYOR Y ASOCIADOS SC,architecture,251 y más personas,WWW.CALYMAYOR.COM
80035,896079,"CALCULO ELECTRÓNICO, S.A.",architecture,6 a 10 personas,WWW.CDEBUEN.COM.MX
80039,932063,"CANDE INGENIEROS, S.A. DE C.V.",architecture,6 a 10 personas,WWW.CANDEINGENIEROS.COM
80040,953595,CAPTURE,architecture,11 a 30 personas,WWW.CAPTURE.COM.MX
80043,964174,"CASTELEC INTERNACIONAL, S.A. DE C.V.",architecture,6 a 10 personas,WWW.CASTELEC.MX
80052,997717,CIENA COMUNICATIONS MEXICO,architecture,11 a 30 personas,WWW.CIENA.COM
80060,689700,"CLUSTER STUDIO, S.C.",architecture,31 a 50 personas,WWW.CLUSTERSTUDIO.COM
80061,896078,"COLINAS DE BUEN, S.A. DE C.V.",architecture,11 a 30 personas,WWW.CDEBUEN.COM.MX
80064,875013,"CONCESIONES Y MANTENIMINTO ALDESEM, S.A. DE C.V.",architecture,0 a 5 personas,WWW.GRUPOALDESA.COM.MX
80066,780257,"CONSORCIO DE INGENIERÍA EN CONTROL DE PROCESOS E INSTRUMENTACIÓN, S.A. DE C.V.",architecture,0 a 5 personas,WWW.COINCOP.COM.MX
80070,870297,CONSULTEC INGENIEROS,architecture,31 a 50 personas,WWW.CONSULTECINGENIEROS.COM
80071,1052808,CONSULTORES BH Y ASOCIADOS SA DE CV,architecture,31 a 50 personas,WWW.CONSULTORESBH.COM
80072,872857,CONSULTORES EN ADMINISTRACIÓN E INGENIERÍA,architecture,31 a 50 personas,WWW.CONIISA.COM.MX
80081,956360,"CONSULTORÍA YAÑEZ TAYLOR, S.A. DE C.V.",architecture,6 a 10 personas,WWW.CITZAMX.COM
80086,6478470,CORROSIÓN Y PROTECCIÓN INGENIERÍA S.C.,architecture,11 a 30 personas,WWW.CORROSIONYPROTECCION.COM
80087,690588,"CORROSION Y PROTECCIÓN INGENIERIA, S.C.",architecture,31 a 50 personas,WWW.CORROSIONYPROTECCION.COM
80089,1059182,"CSB, S.A. DE C.V.",architecture,0 a 5 personas,WWW.CSBMEX.COM
80090,6486796,"DECATEC ASESORES, S.C.",architecture,6 a 10 personas,WWW.CDEBUEN.COM.MX
80091,663892,DEPARTAMENTO DE INGENIERÍA,architecture,6 a 10 personas,WWW.DETECTOR.COM.MX
80099,863971,DESPACHO,architecture,0 a 5 personas,WWW.OCEANOGRAFIA.COM.MX
80114,931932,"DIABLO DESIGN, S.C.",architecture,0 a 5 personas,WWW.DIABLODE5IGN.COM
80116,6313127,DIRAC,architecture,251 y más personas,WWW.DIRAC.MX
80121,876484,DISEÑO ESPECIALIZADO EN INGENIERÍA Y SISTEMAS ACTUALIZADOS,architecture,11 a 30 personas,WWW.DEYSA.COM.MX
80126,668522,DRAKE CONTROLS,architecture,6 a 10 personas,WWW.DRAKECONTROLS.COM
80127,6858816,EGISMEX,architecture,51 a 100 personas,WWW.EGIS.COM
80132,933476,EMPRESA DE INGENIERÍA EN SISTEMAS DE VACIO EQUIREPSA,architecture,0 a 5 personas,WWW.EQUIREPSA.COM
80136,6804479,ENGINYERIA BALEAR SAPI DE CV,architecture,11 a 30 personas,WWW.ESTEL.COM
80137,6804480,ENGINYERIA BALEAR SAPI DE CV,architecture,0 a 5 personas,WWW.ESTEL.COM
80138,689975,ENIUM ENERGIA SOLAR A TU ALCANCE,architecture,6 a 10 personas,WWW.ENIUM.COM.MX
80139,6470780,"ENTORNOS CREATIVOS + VIDA, S.A. DE C.V.",architecture,6 a 10 personas,WWW.ECV.MX
80143,895532,"ESPECIALISTAS EN PROCESOS INDUSTRIALES MARQAND, S.C.",architecture,11 a 30 personas,WWW.MARQAND.COM
80148,655081,EVALUACION INTEGRAL DE OBRAS CIVILES SA DE CV,architecture,31 a 50 personas,WWW.TORRESTCI.COM
80152,6879662,FATA AUTOMATION DE MEXICO,architecture,0 a 5 personas,WWW.FATAAUTOMATION.COM.MX
80156,901933,FORTA INGENIERÍA,architecture,31 a 50 personas,WWW.FORTAINGENIERIA.COM
80157,1035861,"FORZA SISTEMA, S.A. DE C.V.",architecture,11 a 30 personas,WWW.FORZAECO.MX
80166,6856668,GASODUCTOS INGENIERIA,architecture,101 a 250 personas,WWW.IENOVA.COM.MX
80168,902164,GEOMSA,architecture,31 a 50 personas,WWW.GEOMSA.COM
80175,1012023,GROUNDING Y LIGHTNING,architecture,6 a 10 personas,WWW.GYLSA.NET
80178,765467,"GRUPO BRISASSOL, S.A. DE C.V.",architecture,11 a 30 personas,WWW.GRUPOBRISASSOL.COM.MX
80180,1021696,"GRUPO CN INGENIERÍA, S.A. DE C.V.",architecture,6 a 10 personas,WWW.CN-ROVN.COM
80182,683568,"GRUPO ELDAR, S.A. DE C.V.",architecture,6 a 10 personas,WWW.GRUPOELDHAR.COM.MX
80186,926853,GRUPO INTERACTIVO DIVCO,architecture,6 a 10 personas,WWW.VIVEN.COM.MX
80188,691717,GRUPO LUIS HOYO,architecture,11 a 30 personas,WWW.GRUPOLUISHOYO.COM
80189,847129,GRUPO MEXICO SERVICIOS DE INGENIERIA,architecture,11 a 30 personas,WWW.GMEXICO.COM
80193,874020,"GRUPO SAUCO, S.A. DE C.V.",architecture,11 a 30 personas,WWW.GRUPOSAUCO.COM
80194,779137,"GRUPO SEINLORE, S.C.",architecture,6 a 10 personas,WWW.SAINLORECONSULTORES.COM
80196,6324577,HAZAMA ANDO CORPORATION,architecture,251 y más personas,WWW.HAZAMA.COM
80198,690216,HILL INTERNATIONAL,architecture,31 a 50 personas,WWW.HILLINTL.COM
80210,673318,IET SERVICIOS DE INGENERIA,architecture,11 a 30 personas,WWW.UVSTPS001.COM.MX
80214,6324971,III SA DE CV,architecture,251 y más personas,WWW.INGENIERIAYCONSTRUCCION.SENER
80215,720749,"IK SOLUTIONS, S.A. DE C.V.",architecture,6 a 10 personas,WWW.IKSOLUTION.COM.MX
80217,1028066,"ILF INGENIEROS CONSULTORES, S. DE R.L. DE C.V.",architecture,6 a 10 personas,WWW.ILF.COM.MX
80226,868315,INGENIA DISEÑO IMPRESIÓN,architecture,0 a 5 personas,WWW.INGENIA.DISEOEIMPRESION.COM
80228,737899,INGENIERÍA ACUSTICA SPECTRUM,architecture,6 a 10 personas,WWW.ACUSTICASEPTRUM.COM
80237,933825,"INGENIERÍA EN SISTEMAS DE COMUNICACIÓN AN Y ASOCIADOS, S.A. DE C.V.",architecture,11 a 30 personas,WWW.ISICOM.MX
80238,859465,"INGENIERÍA EN TELECOMUNICACIONES CR, S.A. DE C.V.",architecture,11 a 30 personas,WWW.ITCR.COM.MX
80239,896080,"INGENIERÍA EXPERIMENTAL, S.A. DE C.V.",architecture,6 a 10 personas,WWW.CDEBUEN.COM.MX
80245,871228,INGENIERÍA VIAL DEL CENTRO,architecture,11 a 30 personas,WWW.INGENIERIVIAL.COM.MX
80247,668495,INGENIERÍA Y CONSULTORÍA DE VOZ Y DATOS,architecture,0 a 5 personas,WWW.INCOREDES.COM
80257,932672,"INGENIEROS EN MANTENIMIENTO APLICADO, S.A. DE C.V.",architecture,31 a 50 personas,WWW.IMASOLUCIONES.COM.MX
80260,906198,"INGEUM CORPORATIVO, S.C.",architecture,11 a 30 personas,WWW.INGEUM.COM
80261,765499,INININ,architecture,11 a 30 personas,WWW.INININ.COM.MX
80263,6880551,INSEGECO,architecture,51 a 100 personas,WWW.INGENIERIAYCONSTRUCCION.SENER
80265,1021687,"INSTITUTO NACIONAL DE CONTROL TOTAL DE PÉRDIDAS, S.A. DE C.V.",architecture,0 a 5 personas,WWW.INCTP.COM.MX
80266,1021720,"INTELIGENCIA EN INGENIERÍA MECÁNICA, S. DE R.L. DE C.V.",architecture,0 a 5 personas,WWW.INTELIGENCIAMECÁNICA.COM
80268,874455,"IP DISEÑOS, S.C.",architecture,11 a 30 personas,WWW.IPDS.MX
80269,6258183,ISA INGENIERIA,architecture,31 a 50 personas,NOTIENE.NOTIENE
80276,648859,"JORBEE INGENIERÍA, S.A. DE C.V.",architecture,31 a 50 personas,JORBEE.COM
80279,6787415,KIEWIT ENERGY DE MÉXICO S DE RL DE CV,architecture,0 a 5 personas,WWW.KIEWIT.COM
80282,6716361,LABORATORIO CENTRAL,architecture,6 a 10 personas,WWW.MOTAEMGIL
80289,6257850,LYTSA,architecture,251 y más personas,WWW.LYTSA.COM.MX
80290,903989,M W,architecture,31 a 50 personas,WWW.MWGRUP.COM
80291,870452,MARINAS JMH,architecture,11 a 30 personas,WWW.MARINASJMH.COM
80296,866809,"MEGACOMM TELECOMUNICACIONES, S.A. DE C.V.",architecture,6 a 10 personas,MEGACOMM-TELECOM.COM
80305,933273,"MODELISTICA, S.A. DE C.V.",architecture,6 a 10 personas,WWW.MODELISTICA.COM
80313,6317158,NOLTE DE MEXICO,architecture,11 a 30 personas,WWW.NOLTEMX.COM
80317,1016732,OFICINA,architecture,6 a 10 personas,BEPI.COM.MX
80324,690111,"OMRON SERVICES DE MEXICO, S.A. DE C.V.",architecture,11 a 30 personas,WWW.OMRONMEXICO.MX
80328,870591,POWER MACHINES DE MEXICO,architecture,0 a 5 personas,WWW.POWER-M.RU
80330,870222,PREDICTIVE SERVICES MÉXICO,architecture,6 a 10 personas,WWW.PREDICTIVESERVICES.COM
80340,867814,PROYECTOS DE INGENIERÍA Y ARQUITECTURA EMSI,architecture,11 a 30 personas,WWW.EMSIPROFESIONAL.COM.MX
80342,972392,"PROYECTOS Y CONSTRUCCIONES TORZAT, S.A.",architecture,0 a 5 personas,WWW.TORZATMEXICO.COM
80345,902232,"RABEL MAQUETAS Y MODELOS INDUSTRIALES, S.A. DE C.V.",architecture,6 a 10 personas,WWW.RABELMAQUETAS .COM
80346,1011535,REDIC,architecture,11 a 30 personas,WWW.REDIC.COM.MX
80349,926975,RETAIL EXPERT,architecture,6 a 10 personas,WWW.R-E.COM.MX
80362,6774816,SENERMEX INGENIERÍA Y SISTEMAS,architecture,0 a 5 personas,WWW.INGENIERIAYCONSTRUCCION.SENER
80363,905718,SERVICIO DE CONSULTORÍA,architecture,6 a 10 personas,WWW.GRUPO HMG. COM.MX
80366,6856392,SERVICIOS BOVIS MX,architecture,101 a 250 personas,WWW.BOVIS.MX
80384,6879763,SERVICIOS MEXICANOS DE INGENIERIA CIVIL SA DE CV,architecture,11 a 30 personas,WWW.SEMICMEX.COM.MX
80388,926653,"SERVICIOS Y SISTEMAS TECNOLÓGICOS PARA LA CONSTRUCCIÓN, S.A. DE CV",architecture,31 a 50 personas,WWW.SYSTEC.COM.MX
80392,763714,"SISTECHNE INTERTECHNE SISTEMAS, S.A.",architecture,0 a 5 personas,WWW.INTERTECHNET.COM.BR
80396,872024,"SITEPP SISTEMAS Y TECNOLOGÍA PARA EL PETROLEO, S.A. DE C.V.",architecture,0 a 5 personas,WWW.SITEPP.COM
80399,934760,"SOCIEDAD MEXICANA DE INGENIERÍA GEOTÉCNICA, A.C.",architecture,0 a 5 personas,WWW.SMIG.ORG.MX
80402,869877,SOLUCIONES INDUSTRIALES EN INGENIERÍA SIISA,architecture,6 a 10 personas,WWW.SIISA.MX
80404,764592,SPECTRUM SERVICIOS TECNICOS MÉXICO,architecture,31 a 50 personas,WWW.SPECTRUM.COM.MX
80407,697013,"SUMINISTROS Y SERVICIOS INTEGRALES ESPECIALIZADOS, S.A. DE C.V.",architecture,31 a 50 personas,WWW.GRUPO-SSE.COM
80408,6308221,SUPERVISA,architecture,101 a 250 personas,WWW.GRUPO-SACMA.COM.MX
80411,763578,TAIKISHA DE MEXICO,architecture,31 a 50 personas,WWW.TAIKISHA-GROUP.COM
80417,957457,TECNOPINCH INTEGRAL SOLUTIONS,architecture,6 a 10 personas,WWW.TECNOPINCH.COM.MX
80419,926907,TEKKNE,architecture,6 a 10 personas,WWW.TEKKNE.COM.MX
80424,6325361,THYSSENKRUPP INDISTRIAL SOLUTIONS MEXICO,architecture,51 a 100 personas,WWW.THYSSENKRUPP.COM
80437,6807916,WHITE SECURITY,architecture,0 a 5 personas,WWW.WHITESEC.COM.MX
80438,6798714,WSPB MÉXICO,architecture,51 a 100 personas,WWW.WSP.COM
80451,1159851,"AQUANTIUM TECHNOLOGIES, S.A. DE C.V.",architecture,0 a 5 personas,WWW.AQUANTIUM.COM
80454,1159776,ASESORÍA Y CONSULTORÍA DE INGENERÍA CIVIL INDESIFRA,architecture,6 a 10 personas,WWW.JGROUP.COM.MX
80461,1212621,"BURO ELECTROMECANICOS DE SERVICIOS, S.A. DE C.V.",architecture,6 a 10 personas,WWW.BES.COM.MX
80463,6711162,COMINVI,architecture,11 a 30 personas,WWW.COMINVI.COM
80489,1287493,EVALUACIÓN INTEGRAL DE OBRAS CIVILES,architecture,31 a 50 personas,WWW.TORRESTCI.COM
80491,6333360,GEO GRUPO DEL CENTRO,architecture,11 a 30 personas,WWW.GEOGRUPO.BIZ
80492,6330638,GEO GRUPO DEL CENTRO SA DE CV,architecture,101 a 250 personas,WWW.GEOGRUPO.BIZ
80493,1183037,"GERIMPRO CONSULTORES, S.C.",architecture,6 a 10 personas,WWW.GERIMPRO.COM
80499,1181477,INGENIERÍA INDUSTRIAL,architecture,11 a 30 personas,WWW.KISHIDAGUMI.COM.MX
80507,6432960,IRRIGACIÓN Y TECNÓLOGIA MUNDIAL,architecture,0 a 5 personas,WWW.IRRIGACIONTM.MX
80512,1194191,OFICINA DE CONSULTORÍA E INGENIERÍA SIN NOMBRE,architecture,6 a 10 personas,ANTARESCONDULTORES.NET
80517,6879276,PMICSA,architecture,0 a 5 personas,WWW.PMICSA.COM
80518,6715021,PMICSA,architecture,0 a 5 personas,WWW.PMICSA.COM.MX
80525,6880810,PYS INGENIERIA,architecture,11 a 30 personas,WWW.PYS.COM.MX
80532,1229204,SERVICIOS DE INGENIERÍA AMBIENTAL,architecture,6 a 10 personas,WWW.SIALBA.COM.MX
80560,1587449,ELABORACIÓN DE PROYECTOS INGENIERIA Y CONSTRUCCIÓN,architecture,0 a 5 personas,WWW.CONSTRUCCIONESGUILLES.COM
80565,1590201,INGENIERÍA EN PROYECTOS Y CONSTRUCCIONES,architecture,0 a 5 personas,WWW.IPCINGENIERIA.COM.MX
80569,1568598,OFICINAS DE SUCC,architecture,6 a 10 personas,WWW.SUCC.COM.MX
80570,1595440,PLANET INGENIERÍA,architecture,11 a 30 personas,WWW.PLANETINGENIERIA.COM
80573,6704793,SAFETYCO SOLUTIONS,architecture,6 a 10 personas,WWW.SAFETYCO.COM.MX
80576,1604439,SERVICIOS INDUSTRIALES DE INGENIERÍA,architecture,11 a 30 personas,WWW.SERVINDING.COM
80578,1666035,ADMINISTRACIÓN DE LA CONSTRUCCIÓN,architecture,6 a 10 personas,WWW.TAGSOLUCIONES.COM
80579,1799629,AGQ LABS&TECHNOLOGICAL SERVICES,architecture,6 a 10 personas,WWW.AGA.COM.ES
80580,1649598,ALBA PROYECTO ESTRUCTURAL,architecture,11 a 30 personas,WWW.ALBA.COM.MX
80581,1667127,ANPERVA,architecture,11 a 30 personas,WWW.ADAPTALA.COM
80583,1669911,AQUAINNOVA CONSULTORIA E INGENERIA DE S.A DE C.V,architecture,31 a 50 personas,WWW.AICISA.COM.MX
80589,6856122,AVERNA GUADALAJARA,architecture,31 a 50 personas,WWW.AVERNA.COM
80591,6786763,BARTLETT,architecture,0 a 5 personas,WWW.BARTLETTDEMEXICO.COM
80592,1652378,"BIP INGENIERÍAS, S.C.",architecture,0 a 5 personas,WWW.BIPINGENIERIAS.COM
80597,1664682,CHAVEZ Y CHAVEZ ELEVADORES,architecture,0 a 5 personas,WWW.CHAVEZYCHAVEZ.COM
80603,1858424,CONSTRUCTORA MAKRO,architecture,6 a 10 personas,WWW.CONSTRUCTORAMAKRO.COM
80616,6730008,DIMETRICA GROUP,architecture,6 a 10 personas,WWW.DIMETRICAGROUP.COM
80617,1799971,"DIPROSIC, S.A. DE C.V.",architecture,6 a 10 personas,WWW.DIPROSICSA.COM.MX
80618,6716423,DIRAC,architecture,6 a 10 personas,WWW.DIRAC.MX
80624,6779876,EOLIS,architecture,51 a 100 personas,WWW.EOLIS.COM.MX
80625,6801267,ESTO,architecture,0 a 5 personas,WWW.ESTOSI.COM
80627,6857181,F.EE DE MEXICO SA DE CV,architecture,31 a 50 personas,WWW.FEE.DE
80630,1958206,GAIP GERENCIACION ADMINISTRACION E INGENIERIA DE PROYECTOS,architecture,31 a 50 personas,WWW.GAIP.MX
80632,1887344,"GAT SYSTEM, S.A. DE C.V.",architecture,0 a 5 personas,WWW.GATSYSTEM.COM
80637,1885724,GRUPO SANDSTORM GAM,architecture,11 a 30 personas,WWW.SANDSTORMGAM.COM
80638,6345184,HEMAC,architecture,0 a 5 personas,WWW.GRUPOHEMAC.COM.MX
80639,6341103,HEMAC,architecture,101 a 250 personas,WWW.GRUPOHEMAC.COM.MX
80646,1670659,INECO MEX,architecture,11 a 30 personas,WWW.INECO.COM
80649,1958583,INGENIERÍA ALTA OPCIÓN,architecture,6 a 10 personas,IAOSADECV.COM.MX
80664,1870663,INOVACIÓN Y CONTROL DE MÉXICO,architecture,11 a 30 personas,WWW.INNCOMEX.COM.MX
80671,1671236,LOES INGENIEROS,architecture,6 a 10 personas,LOES.COM.MX
80674,6862344,METAL BUILDING MANUFACTURERS,architecture,101 a 250 personas,WWW.METALBUILDING.COM.MX
80686,1653019,"PLOTGM CONSULTORES, S.C.",architecture,0 a 5 personas,WWW.PLOTGM.MEX.TL
80687,1672390,PONDERA INGENIERÍA,architecture,0 a 5 personas,WWW.PONDERA.COM.MX
80711,1671617,SOLSKEN DE MÉXICO,architecture,0 a 5 personas,WWW.SOLSKEN.COM.MX
80713,1886117,TELECONTROLES DE GUADALAJARA,architecture,6 a 10 personas,WWW.TELECONTROLES.COM.MX
80717,1799769,YVES INGENIERÍA NATURAL,architecture,0 a 5 personas,WWW.INGENIERIANATURAL.COM
80719,6728414,ACS,architecture,0 a 5 personas,WWW.ACSMEXICO.COM
80720,2329890,"AGROS DISEÑO Y CONSTRUCCION, S. R.L. C.V.",architecture,6 a 10 personas,WWW.AGROSDYC.COM.MX
80732,6704454,COMSET,architecture,0 a 5 personas,WWW.COMSETMEXICO.COM
80733,6757874,CONSORCIO CONTINENTAL DE INFRAESTRUCTURA SA CV,architecture,31 a 50 personas,WWW.COCOIN.COM.MX
80738,6792256,CONTROL POTENCIA E INGENIERIA CORAL,architecture,51 a 100 personas,WWW.CORALGROUP.COM.MX
80742,6726817,CPA SERVICIOS,architecture,0 a 5 personas,WWW.CPAMERICAS.COM
80764,6354519,GRUPO PROFESIONAL PLANEACION Y PROYECTOS SA DE CV,architecture,101 a 250 personas,WWW.PYPSA.ORG.MX
80765,2230397,"HB INGENIERÍA DE ESPECIALIDAD, S.A. DE C.V.",architecture,6 a 10 personas,WWW.HBINGENIERIA.COM.MX
80766,6862127,HIDRAULICA Y ELECTRICIDAD INDUSTRIAL,architecture,31 a 50 personas,WWW.HELISA.COM.MX
80769,2440271,"HYTROL COVEYOR DE MÉXICO, S. DE R.L. DE C.V.",architecture,0 a 5 personas,WWW.HYTROL.COM.MX
80779,6266221,ING MIGUEL MONTES DE OCA Y ASOCIADOS SA DE CV,architecture,31 a 50 personas,WWW.IMMASA.COM.MX
80803,2230448,MONTES DE OCA INGENIEROS CONSULTORESA,architecture,11 a 30 personas,WWW.MONTESDEOCA.COM.MX
80805,6808011,MYSOLUTION,architecture,11 a 30 personas,WWW.MYSOLUTION.COM.MX
80808,2033281,"P P DIVISIÓN INGENIERIA, S.A. DE C.V.",architecture,11 a 30 personas,WWW.BIOE.MX
80815,2326364,PROYECTOS ESTUDIOS Y SERVICIOS EN CIENCIAS E INGENIERÍA AGRÍCOLA,architecture,11 a 30 personas,WWW.PRESENCIA-SA.COM.MX
80826,6698263,TEGNOLOGIAS Y ESPECIALIDADES INDUSTRIALES,architecture,0 a 5 personas,TEI-MX.COM
80829,6857046,WETRON DE MEXICO SA DE CV,architecture,31 a 50 personas,WWW.WETRON.MX
80830,2045612,YOKOGAWA DE MEXICO SA DE CV.,architecture,11 a 30 personas,WWW.YOKOGAWADEMEXICO.COM
80834,2623257,"ASOCIACIÓN CIVIL DE INGENIEROS EN MEDIO AMBIENTE MRG FRATERNITY, S.A.",architecture,6 a 10 personas,WWW.MRGFRATERNYTY.MX
80892,2797045,"BODEGA DE MATERIALES DE CORROSIÓN Y PROTECCIÓN, S.A. DE C.V.",architecture,0 a 5 personas,WWW.CORROSIONYPROTECCION.COM
80897,2797230,CONSULTORÍA ALTA TECNOLOGÍA EN PAVIMENTOS,architecture,6 a 10 personas,WWW.ALTATECNOLOGÍA.MX
80898,2798320,"CORROSIÓN Y PROTECCIÓN, S.A. DE C.V.",architecture,6 a 10 personas,WWW.CORROSIÓNYPROTECCIÓN.COM
80900,6212170,EDLONG DAIRY TECHNOLOGIES,architecture,0 a 5 personas,WWW.EDLONG.COM
80907,2821491,SOLUCIONES CORPORATIVAS GESAN,architecture,11 a 30 personas,WWW.SOLUCIONESGESAN.COM.MX
80908,2798515,"SOLUCIONES INTEGRALES DE CÓMPUTO, S.A. DE C.V.",architecture,11 a 30 personas,WWW.SICSA.COM
80910,2774523,VENTA DE PRODUCTOS NATURA,architecture,6 a 10 personas,WWW.NATURA.COM.MX
80919,3025494,ABACKO MAN POWER SOLUTION,architecture,6 a 10 personas,WWW.ABTECMEXICO.COM
80922,2994284,"AGROCOMERCIALIZADORA DEL NORTE, S.A. DE C.V.",architecture,0 a 5 personas,WWW.AGRODELNORTE.COM.MX
80925,6217174,AMEC FOSTER WHEELER MEXICO S A DE C V,architecture,101 a 250 personas,WWW.WOODPLC.COM
80928,3029816,APLICACIONES INDUSTRIALES,architecture,0 a 5 personas,APLICONSA.COM
80932,2966746,AUTOMATIZACIÓN,architecture,0 a 5 personas,WWW.DS.COM.MX
80945,3024176,CIPSA UNIVERSIDAD,architecture,6 a 10 personas,WWW.CIPSA.COM
80947,2915181,CONEXA DE MÉXICO,architecture,11 a 30 personas,WWW.CONEXDEAMEXICO.COM.MX
80977,3043809,INGENERIA DENNIS,architecture,0 a 5 personas,WWW.INDENNIS.COM
80988,2991497,"INMOBILIARIA LOMA VIVIENDA, S.A. DE C.V.",architecture,6 a 10 personas,WWW.LOMASDESARROLLO.COM.MX
80991,2930263,INTEGRA,architecture,31 a 50 personas,WWW.CAINTEGRA.COM
80992,2965243,INTERFASE INGENIERÍA,architecture,0 a 5 personas,WWW.INTERFASEINGENIERIA.COM
80996,6366198,KBR MONTERREY SA DE CV,architecture,251 y más personas,WWW.KBR.COM.MX
80997,2931503,"KONECTO CONSTRUCCIONES, S.A. DE C.V.",architecture,0 a 5 personas,WWW.KONECTO.COM.MX
80998,2969938,MAKRODIN,architecture,0 a 5 personas,WWW.SOLCON.COM.MX
81001,3024471,MAPLAST (COMERCIALIZADORA DE PRODUCTOS PLASTICOS),architecture,0 a 5 personas,MAPLAST.COM.MX
81012,6474801,OPTIMA ENERGIA PROYECTOS DE ALUMBRADOS PUBLICOS Y HOTELERIAS,architecture,31 a 50 personas,WWW.OPTIMAENERGIA.COM
81017,2964576,"PROCESIME, S.A. DE C.V.",architecture,6 a 10 personas,PROCESIME.COM.MX
81018,2964709,"PROGRAMACIÓN Y LÓGICA DE CONTROL, S.A. DE C.V.",architecture,11 a 30 personas,WWW.PLCMÉXICO.COM
81023,2963704,"REPRESENTACIONES Y SERVICIOS ESPECIALIZADOS, S.A.",architecture,0 a 5 personas,WWW.RESIESA.COM.MX
81041,6446584,SIT CONSULTORES,architecture,0 a 5 personas,WWW.SITCONSULTORES.COM
81044,2977298,"SOPORTE TOTAL AVANZADO, S.A. DE C.V.",architecture,6 a 10 personas,WWW.SOTATECH.COM.MX
81047,2963609,TSS INTERNACIONAL,architecture,11 a 30 personas,WWW.TSSINTERNACIONAL.COM
81050,2966692,"VANZOF, S.A. DE C.V.",architecture,31 a 50 personas,WWW.VANZOF.COM.MX
81052,2918791,VIPSA,architecture,0 a 5 personas,WWW.VIPSAINGENIERIA.COM
81053,6741051,VIPSA,architecture,11 a 30 personas,WWW.VIPSAINGENIERIA.COM
81090,3338999,"AKF MEXICO, S. DE R.L. DE C.V.",architecture,31 a 50 personas,WWW.AKFGROUP.COM
81093,3467475,"APLICACIÓN DE PROYECTOS Y SERVICIOS, S.A. DE C.V.",architecture,31 a 50 personas,WWW.APLICACION DE PROYECTOS.COM
